CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE,LOYALTY_TIER
CUS-FA87530D1C6,Christine,Ballard,robert25@example.com,302-617-9628x2870,1993-02-20,Male,3564 Montes Trace,Apt. 458,New Keithshire,SC,84028,US,Small Business,2025-12-20 20:08:53.890380,True,Silver
CUS-8B677D86FA6,Brandon,Porter,carol96@example.net,830-687-7639x642,1949-05-26,Prefer Not to Say,859 James Rue Apt. 085,,North Gregoryport,PA,88784,US,Consumer,2021-09-06 14:14:40.905096,True,Gold
CUS-4819A235E5F,Tracey,Norris,nicole02@example.net,3846736161,1985-03-27,Non-Binary,96568 Brown Dam Apt. 753,,Port Barrystad,WA,15912,US,Small Business,2025-02-26 04:51:42.156963,True,Silver
CUS-9755C58BC13,Chelsea,Valdez,ericthompson@example.com,001-933-386-3554x722,2005-05-09,Prefer Not to Say,9605 Jennifer Spurs,Apt. 654,East Cheyenneport,TX,75260,US,Corporate,2025-02-01 20:06:54.116189,False,Silver
CUS-276ABCB8699,Katherine,Berg,melissa69@example.org,267-741-7141x806,2003-09-20,Male,275 Patrick Crossroad Suite 011,,Port Diana,MD,53813,US,Small Business,2022-04-21 01:36:03.106123,True,Gold
CUS-8E6CCF1D218,Nichole,Contreras,zmorales@example.com,851.550.8844x229,1946-04-20,Prefer Not to Say,11864 Samantha Ville,,Port Marissa,MA,56276,US,Small Business,2022-07-29 09:48:22.465273,True,Bronze
CUS-80DC06529C3,Lisa,Holden,kaylawest@example.com,(674)930-2366,1976-07-17,Prefer Not to Say,55508 Tammy Cape Apt. 004,,Lake Catherinehaven,IL,57158,US,Enterprise,2023-01-31 19:34:37.095194,True,Bronze
CUS-655FC62B835,Emma,Bowers,thall@example.com,996-855-0899x91116,1978-05-16,Female,05903 Theresa Oval Apt. 967,Suite 382,Stephenbury,VT,01246,US,Small Business,2021-08-07 20:18:59.263860,True,Gold
CUS-6EE6ACCE265,Sean,Allison,kclark@example.org,+1-540-450-7978,2003-04-23,Female,792 Davis Throughway Apt. 280,,East Kellyfurt,WI,84031,US,Enterprise,2025-04-22 09:40:37.853020,True,Bronze
CUS-C8B455D1D47,Jonathan,Ellis,kathleen74@example.com,+1-565-933-7974,1961-04-11,Prefer Not to Say,34586 Kelly Stream Suite 633,Suite 684,South Charlesberg,IA,80794,US,Consumer,2021-11-08 08:45:20.781822,True,Silver
CUS-1A02A6B80C3,Amy,Hensley,ishields@example.org,3464731491,1984-08-23,Non-Binary,4156 John Corner,Apt. 278,South Lauraside,SC,48063,US,Corporate,2022-06-15 09:17:28.941339,True,Silver
CUS-16287765F2A,Courtney,Munoz,ilozano@example.com,6989213077,1985-09-15,Male,6592 Elizabeth Summit,,Richardhaven,KS,93906,US,Corporate,2023-04-08 17:23:45.486887,True,Platinum
CUS-866EFB77989,Amber,Robinson,michelle38@example.net,8527269001,1972-09-25,Prefer Not to Say,736 Baker Shores,Suite 895,Daniellefort,WY,98731,US,Corporate,2022-10-16 06:34:46.058455,True,Silver
CUS-800313EA37B,Anita,Stokes,kimberlymacdonald@example.org,492-391-9007x96360,1966-06-03,Non-Binary,216 Dorothy Camp,,Adamston,MH,55340,US,Small Business,2025-05-13 01:05:43.016997,True,Gold
CUS-71B9FFBB365,Michael,Massey,hoffmanrichard@example.org,280-478-0696,1961-07-30,Prefer Not to Say,18776 Casey Motorway Suite 026,Apt. 279,West Michellehaven,LA,04178,US,Consumer,2025-05-27 19:19:28.013260,True,Silver
CUS-5AC2F4E5623,Roy,Reyes,kramos@example.org,5976330134,1959-10-20,Female,427 Richmond Dam,,Mariahaven,GU,84076,US,Consumer,2024-10-04 21:53:17.277078,True,Gold
CUS-EDE3BAB39B8,Ronald,Roberts,oconnordennis@example.com,488.839.6859,1951-12-09,Non-Binary,0371 Edward Fords Apt. 118,,Romerofurt,KS,44847,US,Small Business,2026-03-08 04:33:42.941174,True,Platinum
CUS-BE2ED9A6410,Garrett,Hancock,melissahowe@example.com,738-677-7905x689,1972-08-17,Non-Binary,360 King Island,,Campbelltown,DC,91661,US,Consumer,2023-02-13 09:24:15.697895,True,Bronze
CUS-E628922D6E6,Julia,Green,william03@example.com,(492)234-5464,1988-04-19,Prefer Not to Say,091 Keith Heights,,New Deborahtown,MA,72014,US,Small Business,2025-10-03 13:12:58.961018,True,Silver
CUS-B8D1238F2BB,Sara,Hatfield,christine69@example.com,805.292.8032x64921,1953-04-01,Female,594 Justin Club Suite 340,,Phillipsfort,MH,85979,US,Enterprise,2025-02-28 09:26:25.843978,True,Platinum
CUS-19F86DA3755,Michael,Lee,susanjensen@example.org,001-268-709-1455x579,1951-02-13,Prefer Not to Say,09626 Barrera Forge Apt. 339,,Danastad,PA,32028,US,Corporate,2024-11-27 18:37:21.932933,True,Silver
CUS-BDF7E6AF881,Megan,Davis,rcarrillo@example.org,727.815.3169x08183,2003-06-13,Male,171 Phillips Key Suite 622,,North Bruceside,VA,57247,US,Enterprise,2025-09-13 05:17:15.741564,True,Gold
CUS-4B069046848,Robin,Watts,lindsayrose@example.org,709-736-3074x435,1970-03-25,Male,40810 Morrison Parkways,,Hughesport,WY,39776,US,Small Business,2022-10-10 02:04:02.516477,True,Platinum
CUS-9771E4C2801,Ariana,Brady,mercerkaren@example.net,392.568.7123,1970-11-07,Male,46662 Kidd River Suite 055,Apt. 223,South Dana,MA,88246,US,Corporate,2021-12-23 21:25:44.471995,True,Bronze
CUS-3B17CB93364,Shawn,Rodriguez,keithbrittany@example.net,8228274092,1959-02-26,Male,572 Sharon Path,,Laurastad,VI,71998,US,Enterprise,2023-03-17 22:37:37.506843,False,Bronze
CUS-DECE86FD89F,Sean,Gray,johnsontara@example.com,646-830-1804,1982-11-03,Prefer Not to Say,332 Lewis Burg,Suite 737,Jimenezmouth,UT,43441,US,Small Business,2021-09-19 10:14:12.785310,True,Bronze
CUS-96811BB9D60,Gloria,Vasquez,gabrielagomez@example.net,252-731-7602,1949-02-21,Female,3941 Thomas Highway,,Gonzalesfort,DE,57589,US,Small Business,2021-08-03 14:56:32.829247,True,Silver
CUS-DE9C74622B2,Todd,Brown,david33@example.net,001-556-747-7106x76881,2000-03-29,Non-Binary,32313 Carr Stream,,Austinside,VI,97413,US,Small Business,2025-05-22 19:47:20.416880,False,Gold
CUS-623E77EA746,Darrell,Jimenez,tonya36@example.net,(560)419-7226,1982-05-10,Female,3260 Reynolds Parkway,,West Lauraburgh,DC,40899,US,Consumer,2024-08-16 01:57:48.662317,True,Silver
CUS-6C14254F22D,Angel,Morgan,bethsmith@example.net,222.343.8663,1958-07-30,Female,476 Sanchez Court Apt. 133,,East Nicholaschester,VA,90440,US,Consumer,2025-09-20 10:04:13.012139,True,Platinum
CUS-89FCB54B0BB,Michelle,Valenzuela,johnstonjacqueline@example.com,+1-638-378-5922x896,1986-06-20,Prefer Not to Say,813 Austin Circle Suite 969,,Brandontown,UT,58184,US,Consumer,2022-10-09 20:34:07.273112,True,Platinum
CUS-BD40BDD4AF7,Debbie,Mitchell,eddiemyers@example.com,598-206-0225,1968-08-09,Prefer Not to Say,5886 Munoz Club,,East Richardborough,SC,36674,US,Small Business,2025-09-27 21:39:25.629420,True,Silver
CUS-25F662231AC,Joseph,Church,benjamin17@example.com,935.204.5518,1983-07-19,Male,001 Ballard Extensions,,New Robert,HI,30373,US,Consumer,2026-01-30 16:56:54.761423,False,Bronze
CUS-FFC5561F68D,Angela,Rogers,warnerrichard@example.com,543-220-3694x5915,1980-11-11,Non-Binary,46771 Pratt Circle Apt. 396,Apt. 368,Cruzberg,VI,81546,US,Corporate,2024-07-04 09:39:19.075995,True,Silver
CUS-1FE52F281EF,Courtney,Cannon,tbennett@example.net,568.322.9379x651,1949-06-18,Prefer Not to Say,62478 Schmidt Junction,,Christopherchester,SC,15253,US,Corporate,2026-05-11 23:57:04.926198,True,Bronze
CUS-BE2FEE2F11D,Dana,Thompson,wallerregina@example.net,689.264.4003x425,1987-01-19,Prefer Not to Say,8647 Jones Orchard,,Port Bryanton,SD,60335,US,Enterprise,2025-02-04 12:50:26.186112,True,Gold
CUS-C9C45C94822,John,Taylor,jasmine38@example.net,001-482-213-7578x43460,1999-08-23,Female,59636 Matthew Alley,Suite 766,Meyerburgh,TX,78486,US,Small Business,2022-08-31 06:29:09.418075,True,Gold
CUS-B5298E9F35B,David,Spence,wheelercody@example.com,443.271.7665,1994-06-07,Female,1449 Brian Rapid,,Youngton,WI,01026,US,Corporate,2024-02-02 05:04:32.017505,True,Silver
CUS-94EFE311506,Cynthia,Welch,ariaspamela@example.org,203-926-8602x51260,1984-10-25,Non-Binary,71549 Taylor Pike,,West Nancyton,ID,44800,US,Enterprise,2026-02-08 01:56:51.895130,True,Silver
CUS-9AD963B388C,Pamela,Estrada,sara54@example.org,998-926-0568,1952-07-12,Prefer Not to Say,7077 David Keys Suite 277,,Navarroside,NM,11397,US,Small Business,2023-02-09 02:59:40.779866,True,Gold
CUS-449DC992D7A,Jacqueline,Bradshaw,tfritz@example.org,+1-980-936-8605,1997-07-11,Male,3632 Jill Hills Apt. 341,Apt. 903,Hughesborough,MH,81603,US,Consumer,2026-05-09 11:38:47.820645,True,Gold
CUS-DE8942E489F,Henry,Donovan,jeremyjordan@example.com,855-861-2382x918,1952-12-14,Female,9898 Mark Street,Suite 015,North Rachel,LA,12872,US,Small Business,2025-07-21 21:24:58.322939,True,Platinum
CUS-84AEB8A80C5,Laura,Gross,jarvissteven@example.org,376-431-4472x41159,2002-10-07,Male,8226 Robin Ford,Suite 017,North Jennifer,ND,93500,US,Enterprise,2025-11-12 08:26:47.418110,True,Silver
CUS-4B8C713F4E0,Michael,Ward,etravis@example.com,481-531-9201,1948-07-25,Prefer Not to Say,5073 Gill Dale,,Kelseymouth,IN,89381,US,Enterprise,2026-01-04 11:43:05.333620,True,Gold
CUS-2EC31F7F8B4,Scott,David,alexis70@example.net,711.826.6633x7903,1978-10-28,Female,895 Schwartz Field,,East Davidbury,VI,40544,US,Consumer,2025-07-30 11:42:52.628376,True,Gold
CUS-05450140291,Margaret,Norris,amybarnes@example.net,+1-323-583-3112x993,1973-07-09,Prefer Not to Say,94243 Baker Roads,,Port Laura,MO,87054,US,Corporate,2023-02-12 08:34:49.637556,True,Gold
CUS-681AF1409FA,Dennis,Diaz,joseph74@example.net,820.246.7504x73320,1981-07-13,Prefer Not to Say,2541 Patel Ville,,Jessefurt,OH,06162,US,Consumer,2025-04-26 21:16:14.975594,True,Silver
CUS-DD8E0222F22,Laura,Williams,raymondschultz@example.com,3312059112,2001-02-18,Female,7916 Daniel Station Apt. 261,,West Sandrachester,MS,35570,US,Corporate,2024-05-12 01:32:27.287900,True,Bronze
CUS-F2A8C833906,Brenda,Camacho,delgadokaren@example.org,001-993-631-8821,1959-08-21,Female,3800 Michael Drive Suite 029,,Castilloville,TN,36743,US,Small Business,2023-07-13 23:40:23.910612,True,Bronze
CUS-23E6B72295C,Eric,Stewart,thomasgilbert@example.org,940-592-2296x57567,1961-02-11,Prefer Not to Say,94398 Zamora Vista,,Millsbury,KS,96637,US,Enterprise,2026-05-24 12:45:26.448729,True,Gold
CUS-B630879ED6A,Emily,Kirk,christopher66@example.com,001-997-746-9821x906,1961-05-30,Prefer Not to Say,4813 Daniel Burgs Apt. 173,,New Todd,GA,84113,US,Enterprise,2026-01-05 19:42:35.997645,True,Bronze
CUS-3079D0DB766,Tracy,Reynolds,gregoryblack@example.net,(882)800-3111,1950-05-24,Prefer Not to Say,707 Jackson Mews Suite 156,Suite 452,Kellertown,AL,55677,US,Enterprise,2026-04-16 08:13:56.482717,True,Bronze
CUS-E5AEFDEF3C5,Peter,Wright,xherrera@example.net,(588)284-5440x2147,2006-10-29,Female,3846 Sean Loop Suite 115,,East Janeburgh,AR,15558,US,Small Business,2023-10-09 07:04:08.656601,True,Gold
CUS-C43F8469DC8,Amanda,Watkins,melissawilliams@example.net,448.253.7004x8960,1981-03-07,Non-Binary,471 Antonio Street,,Port Jamesfurt,IN,03468,US,Corporate,2022-08-10 14:08:19.542320,True,Bronze
CUS-808562DA468,Michele,Dixon,tiffany05@example.net,937.537.6288,1962-12-16,Male,3883 Lopez Turnpike Suite 139,,Port Christopherport,GU,06251,US,Small Business,2025-11-21 16:32:48.047933,True,Silver
CUS-2361E02A832,Emily,Brock,timothybell@example.net,770-447-3308x733,1997-08-24,Female,40454 Hayes Light,,Oneillville,MN,78105,US,Small Business,2024-08-04 10:16:01.906268,True,Bronze
CUS-942B7DCC96C,Gregory,Dyer,nunezdavid@example.com,6224975888,1959-11-17,Male,92050 Christy Station,,New Dustinstad,KY,30570,US,Enterprise,2021-11-20 04:01:53.068053,True,Platinum
CUS-7500D0DBF26,Robert,Davis,franklindean@example.net,460.880.5944x04540,1956-11-04,Prefer Not to Say,4622 Aaron Summit,Suite 951,Smithland,VI,81368,US,Corporate,2024-09-23 19:01:13.874347,True,Platinum
CUS-6F6E7BC134B,Steven,Norman,heatherjones@example.com,001-200-799-4591x2763,2000-12-27,Non-Binary,95738 Linda Ridge,Apt. 386,Watsonstad,AL,24958,US,Enterprise,2026-01-31 11:09:12.295177,True,Bronze
CUS-58BB0FB0F88,Robert,Murray,hestrada@example.com,001-897-738-7683x081,1957-04-01,Prefer Not to Say,3207 Dixon Fords Apt. 475,,Figueroashire,WY,68603,US,Corporate,2025-08-30 23:39:43.390963,True,Silver
CUS-DA7DD060949,Joshua,Horne,williamhorn@example.org,710.992.3515x6689,1993-12-21,Male,43209 Christina Common Suite 148,Apt. 707,Wilsontown,MN,40367,US,Consumer,2025-10-29 01:39:48.727444,False,Bronze
CUS-8F53C3F25BA,Amy,Butler,npark@example.org,+1-322-717-6476x08665,1965-03-09,Male,06873 Rice Tunnel,,South Joshuafurt,MS,13007,US,Corporate,2026-01-27 06:47:18.802484,True,Platinum
CUS-05C43E7E521,Richard,Vazquez,angela24@example.com,(800)514-5511x50407,1986-04-02,Prefer Not to Say,6588 Stephen Points,,Yatesborough,KS,29599,US,Enterprise,2021-10-05 22:39:57.826212,True,Bronze
CUS-CA4BFCC92DD,Anthony,Murphy,bstephens@example.com,(425)886-8423x70825,1997-06-27,Non-Binary,3071 Jensen Skyway Apt. 287,,West Phillipfort,AK,79850,US,Small Business,2024-04-27 05:02:00.988270,True,Bronze
CUS-7EB61545CC6,Brandon,Morris,devin81@example.org,(927)540-4359,1999-12-07,Prefer Not to Say,8201 Anthony Creek,,South James,KY,11430,US,Consumer,2024-05-24 21:33:10.509705,True,Bronze
CUS-5905D70DCBA,John,Le,zwilson@example.org,589-351-5095,2000-06-28,Male,18919 Davis Manor Apt. 346,,Andrewstad,WA,37419,US,Small Business,2026-01-01 13:28:24.418862,True,Platinum
CUS-725B18EFD31,Zachary,Mahoney,erik50@example.net,+1-316-992-2859x6473,2004-05-02,Female,997 Dawn Causeway Suite 403,Apt. 562,South Angelmouth,AL,86940,US,Corporate,2022-08-21 16:56:16.600595,True,Gold
CUS-14BB4AA1EFE,Caleb,Jones,skemp@example.org,+1-312-429-1086x693,2002-09-04,Prefer Not to Say,9387 Brian Port,,South Dominique,MO,59941,US,Corporate,2023-03-23 19:33:20.746044,True,Silver
CUS-03037FB1CDA,Diana,Nelson,zmatthews@example.net,608.928.6250,1976-07-26,Male,803 Peterson Spurs Apt. 393,,Lisastad,GA,57636,US,Small Business,2023-07-15 19:57:07.244069,True,Bronze
CUS-D07EAE17875,Daniel,Ali,dillonjohnson@example.org,700.234.2434x55673,1954-01-14,Prefer Not to Say,502 Carla Estates,Apt. 721,Saraville,KY,06234,US,Small Business,2022-06-26 09:47:16.165638,False,Silver
CUS-7B1AA394F94,Isaac,Howard,wilsonwilliam@example.net,(413)269-6610x6749,1972-10-19,Non-Binary,52911 Barbara Lights Apt. 563,Suite 395,South Erin,NH,73033,US,Corporate,2023-12-06 01:17:09.826533,True,Platinum
CUS-2141DEB8739,Robert,Smith,derricksmith@example.org,+1-932-843-7882x8288,1951-08-05,Prefer Not to Say,728 Robles Way,,Davisshire,OH,19179,US,Enterprise,2025-03-08 01:32:34.920734,True,Platinum
CUS-D409B166A21,Ronald,Wade,xcurtis@example.com,743-683-2964x2114,1947-11-19,Prefer Not to Say,44510 Christine Motorway Suite 559,Apt. 695,Hallburgh,TN,27951,US,Corporate,2022-01-25 06:58:08.846898,True,Gold
CUS-DBB9F2CA6C2,Pamela,Lynch,romerojessica@example.com,406.259.0987,1951-05-07,Prefer Not to Say,6451 Katherine Valleys Suite 222,,Carriefurt,IN,59217,US,Corporate,2024-10-14 21:38:45.584025,True,Bronze
CUS-B3431E668E0,Lindsay,Martinez,srichard@example.com,3487079418,1965-07-25,Non-Binary,52242 Mikayla Expressway Suite 288,,North Megan,LA,50783,US,Enterprise,2024-11-02 05:08:20.749797,True,Gold
CUS-9355FC96E31,Jessica,Fox,cthompson@example.org,(628)987-9748,1953-05-16,Male,2483 Whitney Plains Suite 524,,Port Nancyhaven,DC,02671,US,Enterprise,2025-10-08 04:37:30.236889,False,Silver
CUS-984D5E1F75B,Shawn,Sweeney,ejones@example.net,302-764-3382,1986-12-11,Male,82315 Taylor Stravenue Suite 263,,Burtonside,KY,99780,US,Enterprise,2025-10-28 14:50:54.098607,False,Bronze
CUS-7C3CDFFA500,David,Nelson,bcohen@example.net,001-907-454-8471,1956-03-05,Prefer Not to Say,6358 Jared Cape Suite 245,,Port Jonathan,WI,16120,US,Enterprise,2026-05-06 05:11:52.347857,True,Platinum
CUS-22BAB096539,Sarah,Jackson,ashleyhawkins@example.com,(282)429-9263x87950,1954-03-26,Prefer Not to Say,7938 Summers Grove,,South Tonya,SD,02114,US,Small Business,2022-08-17 01:35:50.303212,True,Bronze
CUS-56348E04D00,Alyssa,Taylor,julia33@example.com,464-981-3380x31295,1987-06-13,Prefer Not to Say,0490 Tran Corners,Suite 364,East Melanieton,GA,76678,US,Corporate,2023-07-23 14:59:00.421922,True,Silver
CUS-DF2D5F581F6,Erika,Davis,johnsoncatherine@example.com,001-960-586-1791,1996-03-27,Non-Binary,4509 Charles Falls,,Welchfort,ME,39475,US,Corporate,2026-05-22 08:08:53.763101,True,Bronze
CUS-E7F2908C5CB,David,Barnes,blakelucas@example.org,584.674.0169x3084,1999-05-24,Female,944 Miller Roads Suite 925,Suite 594,Evansfort,AZ,32086,US,Corporate,2023-03-03 09:21:37.517470,True,Gold
CUS-926008B6120,Melissa,Mcdonald,scarson@example.com,635-641-2485,1998-07-01,Female,8831 Ortega Pines Suite 144,,Austinhaven,FM,21849,US,Small Business,2022-10-20 19:33:00.106790,True,Platinum
CUS-8ABB5C4BF35,Deborah,Garcia,jacqueline54@example.net,5399589395,2001-09-07,Prefer Not to Say,33311 Mendoza Knolls,Suite 405,Leeshire,ND,43299,US,Consumer,2025-01-19 12:14:32.208745,True,Bronze
CUS-34788E93139,Dawn,Cox,jacob00@example.com,834.525.2540x2993,1976-08-09,Male,38713 Carter Causeway,,Stephaniefurt,FM,06007,US,Corporate,2026-01-18 19:29:03.462639,True,Silver
CUS-6823C3D1209,Ryan,Russell,wgordon@example.net,(773)312-4764,1990-03-30,Non-Binary,48958 Michael Fords Apt. 572,,Evansbury,MH,26414,US,Enterprise,2025-06-19 05:14:35.710496,True,Platinum
CUS-245BF3995EF,Charlotte,Lucero,sandra22@example.org,001-710-790-8664x864,1961-10-07,Male,129 Vanessa Loaf Suite 204,Suite 812,Grimesview,CO,08329,US,Enterprise,2026-02-12 06:52:36.413495,False,Silver
CUS-6F697F4F931,Cheryl,Moss,gonzalezkristi@example.com,+1-233-519-5368x338,2007-04-07,Prefer Not to Say,328 Savannah Manor Apt. 340,,East Renee,NE,45551,US,Corporate,2022-12-13 05:22:46.675097,True,Platinum
CUS-CAA52AEADAC,Luis,Pierce,elizabeth21@example.org,001-728-337-9751x1780,1946-05-12,Female,456 Carter Gardens Suite 634,,North Tammy,PW,57968,US,Enterprise,2024-03-16 00:56:32.244061,True,Gold
CUS-728738CF95C,Robert,Rivas,austin01@example.org,(924)646-1172x352,2000-08-29,Non-Binary,6843 John Oval Suite 950,Apt. 614,Donaldchester,IL,87274,US,Consumer,2026-06-01 02:28:33.270675,True,Bronze
CUS-CD2443313A3,Timothy,Davidson,fnelson@example.org,(307)819-9039x82190,1997-06-11,Non-Binary,6931 Bryan Alley,,Robinchester,MP,10134,US,Enterprise,2021-09-13 04:01:09.806265,True,Bronze
CUS-0DF17220257,Rachel,Holder,rhunter@example.com,(591)758-5882,1988-07-30,Male,0474 Ingram Common Apt. 127,,Alexanderhaven,VA,29874,US,Corporate,2022-01-07 08:16:14.159028,True,Bronze
CUS-DD7FB34B328,Leah,Cox,angelaperry@example.org,714.350.4628,2006-10-18,Male,317 Diane Tunnel Suite 286,,Lake Katherinefurt,NY,76955,US,Consumer,2024-12-09 13:05:04.817670,True,Bronze
CUS-A27CFA5629E,Robert,Wade,pauljohnson@example.com,001-681-561-0127x43639,1993-03-11,Prefer Not to Say,064 Hart Knolls,,North Nathaniel,MT,34503,US,Consumer,2023-02-01 23:45:42.906065,True,Bronze
CUS-85945014017,Jacob,Arellano,andrewadams@example.org,257.799.9588x8363,2007-04-05,Male,6752 Jeff Course Suite 867,Suite 326,South Coreyfort,SD,83992,US,Small Business,2023-02-04 15:32:18.407385,True,Silver
CUS-BE8A3D6F284,Amanda,Miller,keithshields@example.com,(618)598-5782x888,1980-09-09,Prefer Not to Say,357 Smith Ferry Apt. 179,,Duncanland,LA,28655,US,Corporate,2023-04-01 13:52:51.429913,True,Gold
CUS-6458A269148,Stacy,Flynn,perkinsnancy@example.net,+1-480-611-1187x0786,1987-07-25,Female,003 William Camp Apt. 634,,South Haley,IL,05132,US,Corporate,2023-09-04 00:51:53.758690,True,Gold
CUS-FA8A03B8977,Eric,Henderson,bellmichelle@example.com,7869269718,1983-11-23,Prefer Not to Say,255 Robert Course,,South Alyssa,CT,04452,US,Enterprise,2025-06-06 14:44:37.422589,True,Gold
CUS-61FB334C118,Thomas,Rodgers,chadjacobs@example.net,880-932-0004,1981-05-11,Non-Binary,8772 Billy Mountains,Suite 682,Lake Tiffany,OR,83620,US,Consumer,2024-05-24 14:57:04.549536,True,Silver
CUS-E881A2BBE8E,Jessica,Lopez,ljones@example.com,(957)299-4920x286,1948-12-22,Prefer Not to Say,18261 Rachael Cove Suite 169,,Dyerville,KS,50837,US,Consumer,2021-08-27 23:52:59.971754,True,Silver
CUS-79D083AF0E4,Craig,Bean,qthomas@example.org,(826)248-6702,1955-09-20,Prefer Not to Say,43573 Walker Path,Apt. 969,Holdenfort,ID,15868,US,Corporate,2026-03-29 02:31:55.086399,True,Silver
CUS-2F227E525A9,Ian,Gamble,cherylryan@example.com,599.278.1746x956,1983-08-21,Male,3901 Kyle Streets,Suite 139,Port Jessicastad,OK,93563,US,Corporate,2022-11-15 01:51:00.577910,True,Silver
CUS-DDB1A18A1EC,Charles,Vasquez,guzmanshannon@example.net,302-253-2950x748,1993-03-09,Prefer Not to Say,0417 Browning Stream,,Osbornshire,KS,98270,US,Enterprise,2024-09-08 04:08:15.276145,False,Bronze
CUS-B6092CE637C,Kevin,Sutton,farmercynthia@example.org,226.802.0345x708,1993-11-09,Female,3214 Stacey Mount Suite 595,,South Josephview,LA,07226,US,Small Business,2025-11-23 02:15:32.766012,False,Platinum
CUS-5F8029EE11B,Zachary,Gonzales,curryemily@example.org,658-555-5481x1584,1953-12-31,Prefer Not to Say,0412 Stone Drives,Suite 770,New Derekland,RI,63533,US,Corporate,2024-05-17 18:35:11.512625,True,Bronze
CUS-192E2A33D8E,Rachel,Figueroa,egordon@example.net,001-215-910-3260x494,1986-01-06,Non-Binary,59156 Elizabeth Prairie,Suite 831,South Ryanhaven,AR,85786,US,Small Business,2025-01-01 07:55:59.198375,False,Gold
CUS-CCEFAAF1EFF,Andrea,Maynard,jacksonchad@example.net,3219734686,1977-04-20,Prefer Not to Say,36551 Henderson Trail Suite 330,,East Lori,GA,46458,US,Enterprise,2024-09-30 14:05:49.095025,True,Gold
CUS-A21D42350F0,Anna,Harrison,molinasue@example.org,442.836.3420x5688,1971-02-20,Non-Binary,8815 Stewart Plains,,East Denise,CA,89342,US,Corporate,2024-07-02 00:20:08.450914,True,Gold
CUS-AA37341A6B4,Jason,Ramirez,stephenferguson@example.net,+1-356-584-6668x05996,2000-12-30,Non-Binary,907 Hardy Centers,,South John,ID,54412,US,Small Business,2023-04-06 01:13:13.348883,True,Bronze
